date,hour,temperature
2016-10-02,9,287.1
2016-10-02,10,286.89
2016-10-02,11,286.75
2016-10-02,12,286.54
2016-10-02,13,287.11
2016-10-02,14,287.550337507
2016-10-02,15,288.7
2016-10-02,16,289.99
2016-10-02,17,290.56
2016-10-02,18,291.04
2016-10-02,19,290.82
2016-10-02,20,290.66
2016-10-02,21,290.49
2016-10-02,22,290.43
2016-10-02,23,289.82
2016-10-03,0,289.02
2016-10-03,1,288.9
2016-10-03,2,288.58
2016-10-03,3,288.59
2016-10-03,4,288.46
2016-10-03,5,288.34
2016-10-03,6,288.28
2016-10-03,7,288.34
2016-10-03,8,288.22
2016-10-03,9,287.61
2016-10-03,10,287.87
2016-10-03,11,287.66
2016-10-03,12,287.39
2016-10-03,13,287.87
2016-10-03,14,288.77
2016-10-03,15,290.25
2016-10-03,16,291.61
2016-10-03,17,292.32
2016-10-03,18,292.85
2016-10-03,19,292.35
2016-10-03,20,291.91
2016-10-03,21,291.61
2016-10-03,22,291.2
2016-10-03,23,290.59
2016-10-04,0,290.14
2016-10-04,1,289.63
2016-10-04,2,289.19
2016-10-04,3,288.46
2016-10-04,4,288.09
2016-10-04,5,287.89
2016-10-04,6,287.9
2016-10-04,7,288.36
2016-10-04,8,288.78
2016-10-04,9,288.91
2016-10-04,10,288.91
2016-10-04,11,288.91
2016-10-04,12,288.9
2016-10-04,13,289.54
2016-10-04,14,290.23
2016-10-04,15,291.91
2016-10-04,16,293.36
2016-10-04,17,294.69
2016-10-04,18,295.27
2016-10-04,19,295.81
2016-10-04,20,295.25
2016-10-04,21,295.18
2016-10-04,22,294.7
2016-10-04,23,293.7
2016-10-05,0,292.37
2016-10-05,1,291.48
2016-10-05,2,291.37
2016-10-05,3,291.29
2016-10-05,4,290.61
2016-10-05,5,289.69
2016-10-05,6,289.31
2016-10-05,7,291.637
2016-10-05,8,291.547
2016-10-05,9,289.64
2016-10-05,10,291.547
2016-10-05,11,292.146
2016-10-05,12,292.146
2016-10-05,13,292.146
2016-10-05,14,293.715
2016-10-05,15,293.715
2016-10-05,16,293.715
2016-10-05,17,294.91
2016-10-05,18,294.91
2016-10-05,19,294.91
2016-10-05,20,295.024
2016-10-05,21,295.024
2016-10-05,22,295.024
2016-10-05,23,294.081
2016-10-06,0,294.081
2016-10-06,1,294.081
2016-10-06,2,291.823
2016-10-06,3,291.823
2016-10-06,4,291.823
2016-10-06,5,290.915
2016-10-06,6,290.915
2016-10-06,7,290.915
2016-10-06,8,290.339
2016-10-06,9,290.339
2016-10-06,10,290.339
2016-10-06,11,289.841
2016-10-06,12,289.841
2016-10-06,13,289.841
2016-10-06,14,292.229
2016-10-06,15,292.229
2016-10-06,16,292.229
2016-10-06,17,292.621
2016-10-06,18,292.621
2016-10-06,19,292.621
2016-10-06,20,293.444
2016-10-06,21,293.444
2016-10-06,22,293.444
2016-10-06,23,292.194
2016-10-07,0,292.194
2016-10-07,1,292.194
2016-10-07,2,293.496
2016-10-07,3,293.496
2016-10-07,4,293.496
2016-10-07,5,292.802
2016-10-07,6,292.802
2016-10-07,7,292.802
2016-10-07,8,292.267
2016-10-07,9,292.267
2016-10-07,10,292.267
2016-10-07,11,291.66
2016-10-07,12,291.66
2016-10-07,13,291.66
2016-10-07,14,292.468
2016-10-07,15,292.468
2016-10-07,16,292.468
2016-10-07,17,289.065
2016-10-07,18,289.065
2016-10-07,19,289.065
2016-10-07,20,288.802982036
2016-10-07,21,288.134
2016-10-07,22,288.134
2016-10-07,23,287.112
2016-10-08,0,287.112
2016-10-08,1,287.112
2016-10-08,2,285.897
2016-10-08,3,285.897
2016-10-08,4,285.897
2016-10-08,5,284.538
2016-10-08,6,284.538
2016-10-08,7,284.538
2016-10-08,8,282.685
2016-10-08,9,282.685
2016-10-08,10,281.441
2016-10-08,11,281.441
2016-10-08,12,281.441
2016-10-08,13,282.835
2016-10-08,14,284.48
2016-10-08,15,284.48
2016-10-08,16,284.48
2016-10-08,17,286.639
2016-10-08,18,286.639
2016-10-08,19,286.945519337
2016-10-08,20,288.691
2016-10-08,21,288.691
2016-10-08,22,288.691
2016-10-08,23,288.094
2016-10-09,0,288.094
2016-10-09,1,288.094
2016-10-09,2,286.691
2016-10-09,3,286.691
2016-10-09,4,286.691
2016-10-09,5,286.089
2016-10-09,6,286.089
2016-10-09,7,286.089
2016-10-09,8,286.115
2016-10-09,9,286.115
2016-10-09,10,286.115
2016-10-09,11,286.615
2016-10-09,12,286.615
2016-10-09,13,286.615
2016-10-09,14,287.005672724
2016-10-09,15,287.967
2016-10-09,16,287.967
2016-10-09,17,288.476
2016-10-09,18,288.476
2016-10-09,19,288.714
2016-10-09,20,288.714
2016-10-09,21,288.714
2016-10-09,22,288.714
2016-10-09,23,287.953
2016-10-10,0,287.953
2016-10-10,1,287.953
2016-10-10,2,287.464
2016-10-10,3,287.464
2016-10-10,4,287.464
2016-10-10,5,287.341
2016-10-10,6,287.341
2016-10-10,7,287.341
2016-10-10,8,286.782
2016-10-10,9,286.782
2016-10-10,10,285.965
2016-10-10,11,285.965
2016-10-10,12,285.965
2016-10-10,13,285.965
2016-10-10,14,286.229268293
2016-10-10,15,286.95
2016-10-10,16,286.95
2016-10-10,17,290.345
2016-10-10,18,290.345
2016-10-10,19,290.345
2016-10-10,20,292.063
2016-10-10,21,292.063
2016-10-10,22,292.063
2016-10-10,23,291.115
2016-10-11,0,291.115
2016-10-11,1,291.115
2016-10-11,2,290.627
2016-10-11,3,290.627
2016-10-11,4,290.627
2016-10-11,5,289.864
2016-10-11,6,289.864
2016-10-11,7,289.864
2016-10-11,8,289.257
2016-10-11,9,289.257
2016-10-11,10,289.257
2016-10-11,11,288.274
2016-10-11,12,288.274
2016-10-11,13,288.274
2016-10-11,14,288.747630058
2016-10-11,15,289.82
2016-10-11,16,289.82
2016-10-11,17,291.819
2016-10-11,18,291.819
2016-10-11,19,291.819
2016-10-11,20,293.208
2016-10-11,21,293.208
2016-10-11,22,293.208
2016-10-11,23,292.294
2016-10-12,0,292.294
2016-10-12,1,292.294
2016-10-12,2,290.985
2016-10-12,3,290.985
2016-10-12,4,290.985
2016-10-12,5,290.427
2016-10-12,6,290.427
2016-10-12,7,290.427
2016-10-12,8,290.074
2016-10-12,9,290.074
2016-10-12,10,290.074
2016-10-12,11,289.632
2016-10-12,12,289.632
2016-10-12,13,289.632
2016-10-12,14,291.738
2016-10-12,15,291.738
2016-10-12,16,291.738
2016-10-12,17,292.10009901
2016-10-12,18,292.63
2016-10-12,19,292.63
2016-10-12,20,289.907
2016-10-12,21,289.907
2016-10-12,22,289.907
2016-10-12,23,285.153
2016-10-13,0,285.153
2016-10-13,1,285.153
2016-10-13,2,283.325
2016-10-13,3,283.325
2016-10-13,4,283.325
2016-10-13,5,282.196
2016-10-13,6,282.196
2016-10-13,7,282.196
2016-10-13,8,281.203
2016-10-13,9,281.203
2016-10-13,10,281.203
2016-10-13,11,280.769
2016-10-13,12,280.769
2016-10-13,13,280.769
2016-10-13,14,281.718
2016-10-13,15,281.718
2016-10-13,16,281.718
2016-10-13,17,283.01
2016-10-13,18,283.01
2016-10-13,19,284.284
2016-10-13,20,284.284
2016-10-13,21,284.284
2016-10-13,22,283.095
2016-10-13,23,283.095
2016-10-14,0,283.095
2016-10-14,1,282.083
2016-10-14,2,282.083
2016-10-14,3,282.083
2016-10-14,4,281.473
2016-10-14,5,281.473
2016-10-14,6,281.473
2016-10-14,7,281.008
2016-10-14,8,281.008
2016-10-14,9,281.008
2016-10-14,10,280.929
2016-10-14,11,280.929
2016-10-14,12,280.929
2016-10-14,13,285.378
2016-10-14,14,285.492790653
2016-10-14,15,285.889
2016-10-14,16,285.889
2016-10-14,17,288.514
2016-10-14,18,288.514
2016-10-14,19,290.199
2016-10-14,20,290.199
2016-10-14,21,290.199
2016-10-14,22,289.664
2016-10-14,23,289.664
2016-10-15,0,289.664
2016-10-15,1,288.763
2016-10-15,2,288.763
2016-10-15,3,288.763
2016-10-15,4,288.056
2016-10-15,5,288.056
2016-10-15,6,288.056
2016-10-15,7,287.478
2016-10-15,8,287.478
2016-10-15,9,287.478
2016-10-15,10,287.873
2016-10-15,11,287.873
2016-10-15,12,287.873
2016-10-15,13,288.06666258
2016-10-15,14,289.919
2016-10-15,15,288.237
2016-10-15,16,291.226
2016-10-15,17,291.226
2016-10-15,18,291.226
2016-10-15,19,292.931
2016-10-15,20,292.931
2016-10-15,21,292.931
2016-10-15,22,292.931
2016-10-15,23,293.185
2016-10-16,0,293.185
2016-10-16,1,293.696
2016-10-16,2,293.69557308
2016-10-16,3,293.696
2016-10-16,4,293.696
2016-10-16,5,293.405
2016-10-16,6,293.405
2016-10-16,7,293.405
2016-10-16,8,291.041
2016-10-16,9,291.012317884
2016-10-16,10,292.070062831
2016-10-16,11,290.914
2016-10-16,12,290.914
2016-10-16,13,290.914
2016-10-16,14,291.175
2016-10-16,15,291.175
2016-10-16,16,291.175
2016-10-16,17,291.672
2016-10-16,18,291.672
2016-10-16,19,292.122
2016-10-16,20,292.122
2016-10-16,21,292.122
2016-10-16,22,292.122
2016-10-16,23,291.871
2016-10-17,0,291.871
2016-10-17,1,291.676
2016-10-17,2,291.676
2016-10-17,3,291.676
2016-10-17,4,291.676
2016-10-17,5,291.968
2016-10-17,6,291.968
2016-10-17,7,291.968
2016-10-17,8,291.998
2016-10-17,9,291.998
2016-10-17,10,292.589
2016-10-17,11,292.589
2016-10-17,12,292.589
2016-10-17,13,293.515
2016-10-17,14,292.874
2016-10-17,15,292.874
2016-10-17,16,292.874
2016-10-17,17,294.994
2016-10-17,18,294.994
2016-10-17,19,296.273
2016-10-17,20,296.273
2016-10-17,21,296.273
2016-10-17,22,296.273
2016-10-17,23,295.94
2016-10-18,0,295.94
2016-10-18,1,295.94
2016-10-18,2,296.023
2016-10-18,3,296.023
2016-10-18,4,296.023
2016-10-18,5,295.909
2016-10-18,6,295.909
2016-10-18,7,295.909
2016-10-18,8,295.923
2016-10-18,9,295.923
2016-10-18,10,295.923
2016-10-18,11,295.315
2016-10-18,12,295.315
2016-10-18,13,295.315
2016-10-18,14,294.181
2016-10-18,15,294.181
2016-10-18,16,293.502
2016-10-18,17,293.502
2016-10-18,18,293.502
2016-10-18,19,292.484
2016-10-18,20,292.484
2016-10-18,21,292.484
2016-10-18,22,290.934
2016-10-18,23,290.934
2016-10-19,0,290.934
2016-10-19,1,289.653
2016-10-19,2,289.653
2016-10-19,3,289.653
2016-10-19,4,288.387
2016-10-19,5,288.387
2016-10-19,6,288.387
2016-10-19,7,287.511
2016-10-19,8,287.511
2016-10-19,9,287.511
2016-10-19,10,286.8
2016-10-19,11,286.8
2016-10-19,12,286.8
2016-10-19,13,289.153
2016-10-19,14,289.430009776
2016-10-19,15,290.44
2016-10-19,16,290.44
2016-10-19,17,291.189
2016-10-19,18,291.189
2016-10-19,19,291.189
2016-10-19,20,290.727
2016-10-19,21,290.727
2016-10-19,22,290.727
2016-10-19,23,289.821
2016-10-20,0,289.821
2016-10-20,1,289.056
2016-10-20,2,289.056
2016-10-20,3,289.056
2016-10-20,4,289.056
2016-10-20,5,287.873
2016-10-20,6,287.873
2016-10-20,7,287.765570729
2016-10-20,8,287.469214118
2016-10-20,9,287.172857508
2016-10-20,10,286.68
2016-10-20,11,286.68
2016-10-20,12,286.68
2016-10-20,13,286.727
2016-10-20,14,286.883993523
2016-10-20,15,287.56
2016-10-20,16,287.56
2016-10-20,17,287.434756576
2016-10-20,18,287.076
2016-10-20,19,287.076
2016-10-20,20,286.537
2016-10-20,21,286.537
2016-10-20,22,286.537
2016-10-20,23,285.832
2016-10-21,0,285.832
2016-10-21,1,285.832
2016-10-21,2,284.803
2016-10-21,3,284.803
2016-10-21,4,284.08
2016-10-21,5,284.08
2016-10-21,6,284.08
2016-10-21,7,283.298
2016-10-21,8,283.298
2016-10-21,9,283.298
2016-10-21,10,282.539
2016-10-21,11,282.539
2016-10-21,12,282.539
2016-10-21,13,282.611
2016-10-21,14,282.674660448
2016-10-21,15,282.974
2016-10-21,16,282.974
2016-10-21,17,283.439
2016-10-21,18,283.439
2016-10-21,19,283.563
2016-10-21,20,283.563
2016-10-21,21,283.563
2016-10-21,22,283.038
2016-10-21,23,283.038
2016-10-22,0,283.038
2016-10-22,1,282.316
2016-10-22,2,282.316
2016-10-22,3,282.316
2016-10-22,4,281.684
2016-10-22,5,281.684
2016-10-22,6,281.684
2016-10-22,7,281.205
2016-10-22,8,281.205
2016-10-22,9,281.205
2016-10-22,10,280.826
2016-10-22,11,280.826
2016-10-22,12,280.826
2016-10-22,13,282.613
2016-10-22,14,282.457484574
2016-10-22,15,281.829
2016-10-22,16,281.829
2016-10-22,17,283.918
2016-10-22,18,283.918
2016-10-22,19,283.918
2016-10-22,20,286.592
2016-10-22,21,286.592
2016-10-22,22,286.592
2016-10-22,23,287.119
2016-10-23,0,287.119
2016-10-23,1,287.119
2016-10-23,2,285.674
2016-10-23,3,285.674
2016-10-23,4,285.674
2016-10-23,5,284.515
2016-10-23,6,284.515
2016-10-23,7,284.515
2016-10-23,8,283.873
2016-10-23,9,283.873
2016-10-23,10,283.873
2016-10-23,11,283.182
2016-10-23,12,283.182
2016-10-23,13,283.182
2016-10-23,14,285.257
2016-10-23,15,285.257
2016-10-23,16,285.257
2016-10-23,17,289.821
2016-10-23,18,289.821
2016-10-23,19,289.821
2016-10-23,20,292.006
2016-10-23,21,292.006
2016-10-23,22,292.006
2016-10-23,23,289.56
2016-10-24,0,289.56
2016-10-24,1,289.56
2016-10-24,2,287.34
2016-10-24,3,287.34
2016-10-24,4,287.34
2016-10-24,5,285.711
2016-10-24,6,285.711
2016-10-24,7,285.711
2016-10-24,8,283.893
2016-10-24,9,283.893
2016-10-24,10,283.893
2016-10-24,11,282.538
2016-10-24,12,282.538
2016-10-24,13,282.538
2016-10-24,14,283.028
2016-10-24,15,283.028
2016-10-24,16,283.028
2016-10-24,17,284.01
2016-10-24,18,284.01
2016-10-24,19,284.01
2016-10-24,20,284.306
2016-10-24,21,284.306
2016-10-24,22,284.306
2016-10-24,23,283.061
2016-10-25,0,283.061
2016-10-25,1,283.061
2016-10-25,2,282.297
2016-10-25,3,282.297
2016-10-25,4,282.297
2016-10-25,5,281.914
2016-10-25,6,281.914
2016-10-25,7,281.914
2016-10-25,8,281.893
2016-10-25,9,281.893
2016-10-25,10,281.893
2016-10-25,11,282.261
2016-10-25,12,282.261
2016-10-25,13,282.261
2016-10-25,14,283.375
2016-10-25,15,283.375
2016-10-25,16,283.375
2016-10-25,17,283.888
2016-10-25,18,283.888
2016-10-25,19,283.888
2016-10-25,20,283.899
2016-10-25,21,283.899
2016-10-25,22,283.899
2016-10-25,23,283.551
2016-10-26,0,283.551
2016-10-26,1,283.551
2016-10-26,2,283.922
2016-10-26,3,283.922
2016-10-26,4,283.922
2016-10-26,5,284.001
2016-10-26,6,284.001
2016-10-26,7,284.001
2016-10-26,8,283.601
2016-10-26,9,283.601
2016-10-26,10,283.601
2016-10-26,11,282.501
2016-10-26,12,282.501
2016-10-26,13,282.501
2016-10-26,14,283.364
2016-10-26,15,283.364
2016-10-26,16,283.364
2016-10-26,17,283.953
2016-10-26,18,283.953
2016-10-26,19,283.953
2016-10-26,20,283.45
2016-10-26,21,283.45
2016-10-26,22,283.45
2016-10-26,23,284.328
2016-10-27,0,284.328
2016-10-27,1,284.328
2016-10-27,2,285.674
2016-10-27,3,285.674
2016-10-27,4,285.674
2016-10-27,5,287.135
2016-10-27,6,287.135
2016-10-27,7,287.135
2016-10-27,8,285.97
2016-10-27,9,285.97
2016-10-27,10,285.97
2016-10-27,11,284.263
2016-10-27,12,284.263
2016-10-27,13,284.263
2016-10-27,14,282.862
2016-10-27,15,282.862
2016-10-27,16,282.862
2016-10-27,17,283.419
2016-10-27,18,283.419
2016-10-27,19,283.419
2016-10-27,20,283.789
2016-10-27,21,283.789
2016-10-27,22,283.789
2016-10-27,23,282.662
2016-10-28,0,282.662
2016-10-28,1,282.662
2016-10-28,2,281.811
2016-10-28,3,281.811
2016-10-28,4,281.811
2016-10-28,5,281.472
2016-10-28,6,281.472
2016-10-28,7,281.472
2016-10-28,8,281.265
2016-10-28,9,281.265
2016-10-28,10,281.265
2016-10-28,11,281.89
2016-10-28,12,281.89
2016-10-28,13,281.89
2016-10-28,14,282.995
2016-10-28,15,282.995
2016-10-28,16,282.995
2016-10-28,17,286.69
2016-10-28,18,286.69
2016-10-28,19,286.69
2016-10-28,20,290.109
2016-10-28,21,290.109
2016-10-28,22,290.109
2016-10-28,23,290.948
2016-10-29,0,290.948
2016-10-29,1,290.948
2016-10-29,2,291.582
2016-10-29,3,291.582
2016-10-29,4,291.582
2016-10-29,5,292.329
2016-10-29,6,292.329
2016-10-29,7,292.329
2016-10-29,8,292.555
2016-10-29,9,292.555
2016-10-29,10,292.555
2016-10-29,11,292.274
2016-10-29,12,292.274
2016-10-29,13,292.274
2016-10-29,14,293.074
2016-10-29,15,293.074
2016-10-29,16,293.074
2016-10-29,17,293.762
2016-10-29,18,293.762
2016-10-29,19,293.762
2016-10-29,20,293.136
2016-10-29,21,293.136
2016-10-29,22,293.136
2016-10-29,23,290.937
2016-10-30,0,290.937
2016-10-30,1,290.937
2016-10-30,2,288.779
2016-10-30,3,288.779
2016-10-30,4,288.779
2016-10-30,5,286.936
2016-10-30,6,286.936
2016-10-30,7,286.936
2016-10-30,8,286.028
2016-10-30,9,286.028
2016-10-30,10,286.028
2016-10-30,11,285.338
2016-10-30,12,285.338
2016-10-30,13,285.338
2016-10-30,14,284.969
2016-10-30,15,284.969
2016-10-30,16,284.969
2016-10-30,17,285.124
2016-10-30,18,285.124
2016-10-30,19,285.124
2016-10-30,20,284.712
2016-10-30,21,284.712
2016-10-30,22,284.712
2016-10-30,23,283.649
2016-10-31,0,283.649
2016-10-31,1,283.649
2016-10-31,2,282.967
2016-10-31,3,282.967
2016-10-31,4,282.967
2016-10-31,5,282.475
2016-10-31,6,282.475
2016-10-31,7,282.475
2016-10-31,8,282.328
2016-10-31,9,282.328
2016-10-31,10,282.328
2016-10-31,11,282.052
2016-10-31,12,282.052
2016-10-31,13,282.052
2016-10-31,14,282.746
2016-10-31,15,282.746
2016-10-31,16,282.746
2016-10-31,17,284.535
2016-10-31,18,284.535
2016-10-31,19,284.535
2016-10-31,20,286.982
2016-10-31,21,286.982
2016-10-31,22,286.982
2016-10-31,23,287.953
2016-11-01,0,287.953
2016-11-01,1,287.953
2016-11-01,2,288.806
2016-11-01,3,288.806
2016-11-01,4,288.806
2016-11-01,5,289.974
2016-11-01,6,289.974
2016-11-01,7,289.974
2016-11-01,8,290.824
2016-11-01,9,290.824
2016-11-01,10,290.824
2016-11-01,11,291.194
2016-11-01,12,291.194
2016-11-01,13,291.194
2016-11-01,14,291.21
2016-11-01,15,291.21
2016-11-01,16,291.21
2016-11-01,17,295.45
2016-11-01,18,297.35
2016-11-01,19,297.55
2016-11-01,20,297.55
2016-11-01,21,297.45
2016-11-01,22,296.35
2016-11-01,23,294.44
2016-11-02,0,291.94
2016-11-02,1,290.52
2016-11-02,2,289.59
2016-11-02,3,290.54
2016-11-02,4,290.64
2016-11-02,5,290.14
2016-11-02,6,290.24
2016-11-02,7,289.84
2016-11-02,8,289.95
2016-11-02,9,289.15
2016-11-02,10,289.03
2016-11-02,11,289.35
2016-11-02,12,289.04
2016-11-02,13,288.55
2016-11-02,14,289.95
2016-11-02,15,291.15
2016-11-02,16,291.16
2016-11-02,17,290.38
2016-11-02,18,290.27
2016-11-02,19,290.76
2016-11-02,20,291.49
2016-11-02,21,291.27
2016-11-02,22,290.06
2016-11-02,23,289.15
2016-11-03,0,288.76
2016-11-03,1,288.46
2016-11-03,2,287.38
2016-11-03,3,287.15
2016-11-03,4,287.15
2016-11-03,5,286.85
2016-11-03,6,286.6
2016-11-03,7,286.15
2016-11-03,8,286.06
2016-11-03,9,285.65
2016-11-03,10,285.65
2016-11-03,11,284.57
2016-11-03,12,284.26
2016-11-03,13,283.55
2016-11-03,14,283.85
2016-11-03,15,284.75
2016-11-03,16,286.14
2016-11-03,17,288.59
2016-11-03,18,288.59
2016-11-03,19,290.37
2016-11-03,20,290.24
2016-11-03,21,289.94
2016-11-03,22,289.15
2016-11-03,23,286.48
2016-11-04,0,286.64
2016-11-04,1,285.58
2016-11-04,2,284.69
2016-11-04,3,284.14
2016-11-04,4,284.8
2016-11-04,5,284.23
2016-11-04,6,283.04
2016-11-04,7,282.93
2016-11-04,8,281.25
2016-11-04,9,280.84
2016-11-04,10,280.24
2016-11-04,11,279.48
2016-11-04,12,279.03
2016-11-04,13,279.48
2016-11-04,14,282.27
2016-11-04,15,284.81
2016-11-04,16,286.15
2016-11-04,17,287.15
2016-11-04,18,288.45
2016-11-04,19,289.15
2016-11-04,20,289.55
2016-11-04,21,289.71
2016-11-04,22,289.15
2016-11-04,23,286.36
2016-11-05,0,284.58
2016-11-05,1,283.53
2016-11-05,2,281.92
2016-11-05,3,281.84
2016-11-05,4,281.25
2016-11-05,5,281.15
2016-11-05,6,280.65
2016-11-05,7,279.85
2016-11-05,8,279.63
2016-11-05,9,279.64
2016-11-05,10,280.04
2016-11-05,11,279.94
2016-11-05,12,279.84
2016-11-05,13,280.14
2016-11-05,14,283.25
2016-11-05,15,286.05
2016-11-05,16,288.55
2016-11-05,17,290.59
2016-11-05,18,291.59
2016-11-05,19,292.55
2016-11-05,20,292.95
2016-11-05,21,292.95
2016-11-05,22,292.15
2016-11-05,23,289.24
2016-11-06,0,289.14
2016-11-06,1,285.84
2016-11-06,2,285.84
2016-11-06,3,285.04
2016-11-06,4,285.26
2016-11-06,5,283.45
2016-11-06,6,282.86
2016-11-06,7,282.35
2016-11-06,8,281.34
2016-11-06,9,280.84
2016-11-06,10,280.34
2016-11-06,11,280.16
2016-11-06,12,280.05
2016-11-06,13,279.24
2016-11-06,14,282.92
2016-11-06,15,285.95
2016-11-06,16,289.37
2016-11-06,17,291.15
2016-11-06,18,292.35
2016-11-06,19,293.48
2016-11-06,20,293.59
2016-11-06,21,293.48
2016-11-06,22,291.75
2016-11-06,23,287.81
2016-11-07,0,287.48
2016-11-07,1,286.44
2016-11-07,2,284.73
2016-11-07,3,283.03
2016-11-07,4,282.37
2016-11-07,5,281.59
2016-11-07,6,281.14
2016-11-07,7,280.48
2016-11-07,8,280.27
2016-11-07,9,279.93
2016-11-07,10,280.14
2016-11-07,11,279.53
2016-11-07,12,279.04
2016-11-07,13,279.55
2016-11-07,14,282.55
2016-11-07,15,285.93
2016-11-07,16,288.71
2016-11-07,17,290.37
2016-11-07,18,291.55
2016-11-07,19,291.95
2016-11-07,20,291.95
2016-11-07,21,291.55
2016-11-07,22,290.37
2016-11-07,23,287.92
2016-11-08,0,287.7
2016-11-08,1,284.92
2016-11-08,2,283.81
2016-11-08,3,283.12
2016-11-08,4,283.26
2016-11-08,5,283.15
2016-11-08,6,283.84
2016-11-08,7,284.53
2016-11-08,8,284.85
2016-11-08,9,285.44
2016-11-08,10,286.37
2016-11-08,11,285.65
2016-11-08,12,285.55
2016-11-08,13,285.48
2016-11-08,14,285.95
2016-11-08,15,286.55
2016-11-08,16,286.93
2016-11-08,17,288.35
2016-11-08,18,288.25
2016-11-08,19,289.93
2016-11-08,20,290.04
2016-11-08,21,287.37
2016-11-08,22,285.81
2016-11-08,23,284.93
2016-11-09,0,284.95
2016-11-09,1,284.71
2016-11-09,2,285.04
2016-11-09,3,284.6
2016-11-09,4,283.93
2016-11-09,5,283.59
2016-11-09,6,283.48
2016-11-09,7,282.43
2016-11-09,8,280.94
2016-11-09,9,280.73
2016-11-09,10,280.43
2016-11-09,11,279.26
2016-11-09,12,278.65
2016-11-09,13,278.55
2016-11-09,14,279.5
2016-11-09,15,281.59
2016-11-09,16,282.95
2016-11-09,17,284.93
2016-11-09,18,285.93
2016-11-09,19,286.85
2016-11-09,20,287.15
2016-11-09,21,287.04
2016-11-09,22,286.15
2016-11-09,23,284.95
2016-11-10,0,282.85
2016-11-10,1,281.04
2016-11-10,2,279.93
2016-11-10,3,279.15
2016-11-10,4,279.25
2016-11-10,5,278.45
2016-11-10,6,278.45
2016-11-10,7,277.85
2016-11-10,8,277.54
2016-11-10,9,278.26
2016-11-10,10,278.15
2016-11-10,11,277.82
2016-11-10,12,278.24
2016-11-10,13,278.54
2016-11-10,14,280.45
2016-11-10,15,282.95
2016-11-10,16,285.48
2016-11-10,17,285.59
2016-11-10,18,288.95
2016-11-10,19,289.59
2016-11-10,20,290.65
2016-11-10,21,290.71
2016-11-10,22,290.05
2016-11-10,23,288.35
2016-11-11,0,288.48
2016-11-11,1,287.25
2016-11-11,2,286.45
2016-11-11,3,285.95
2016-11-11,4,285.04
2016-11-11,5,284.34
2016-11-11,6,284.15
2016-11-11,7,283.04
2016-11-11,8,282.48
2016-11-11,9,282.74
2016-11-11,10,282.71
2016-11-11,11,281.92
2016-11-11,12,282.39
2016-11-11,13,282.38
2016-11-11,14,282.87
2016-11-11,15,283.75
2016-11-11,16,284.45
2016-11-11,17,283.85
2016-11-11,18,283.85
2016-11-11,19,283.6
2016-11-11,20,283.04
2016-11-11,21,282.25
2016-11-11,22,282.05
2016-11-11,23,280.65
2016-11-12,0,280.65
2016-11-12,1,279.81
2016-11-12,2,279.64
2016-11-12,3,279.44
2016-11-12,4,278.93
2016-11-12,5,279.03
2016-11-12,6,277.41
2016-11-12,7,277.36
2016-11-12,8,275.8
2016-11-12,9,274.8
2016-11-12,10,275.02
2016-11-12,11,274.01
2016-11-12,12,273.59
2016-11-12,13,272.25
2016-11-12,14,273.25
2016-11-12,15,278.7
2016-11-12,16,279.04
2016-11-12,17,282.15
2016-11-12,18,282.95
2016-11-12,19,284.15
2016-11-12,20,284.45
2016-11-12,21,284.35
2016-11-12,22,283.48
2016-11-12,23,281.25
2016-11-13,0,281.37
2016-11-13,1,279.05
2016-11-13,2,277.04
2016-11-13,3,276.65
2016-11-13,4,276.35
2016-11-13,5,276.25
2016-11-13,6,276.44
2016-11-13,7,276.46
2016-11-13,8,276.64
2016-11-13,9,276.25
2016-11-13,10,276.24
2016-11-13,11,276.16
2016-11-13,12,274.45
2016-11-13,13,274.56
2016-11-13,14,276.03
2016-11-13,15,279.15
2016-11-13,16,281.59
2016-11-13,17,283.48
2016-11-13,18,284.93
2016-11-13,19,286.05
2016-11-13,20,286.65
2016-11-13,21,286.55
2016-11-13,22,285.85
2016-11-13,23,283.84
2016-11-14,0,283.64
2016-11-14,1,282.34
2016-11-14,2,281.26
2016-11-14,3,281.04
2016-11-14,4,280.45
2016-11-14,5,280.47
2016-11-14,6,280.37
2016-11-14,7,278.74
2016-11-14,8,277.95
2016-11-14,9,277.55
2016-11-14,10,277.25
2016-11-14,11,277.15
2016-11-14,12,276.84
2016-11-14,13,276.85
2016-11-14,14,277.35
2016-11-14,15,280.65
2016-11-14,16,283.81
2016-11-14,17,284.58
2016-11-14,18,286.45
2016-11-14,19,286.93
2016-11-14,20,288.78
2016-11-14,21,288.71
2016-11-14,22,287.85
2016-11-14,23,285.7
2016-11-15,0,285.38
2016-11-15,1,283.95
2016-11-15,2,282.74
2016-11-15,3,282.04
2016-11-15,4,280.7
2016-11-15,5,280.34
2016-11-15,6,279.65
2016-11-15,7,278.95
2016-11-15,8,278.85
2016-11-15,9,277.36
2016-11-15,10,276.95
2016-11-15,11,277.12
2016-11-15,12,276.55
2016-11-15,13,276.65
2016-11-15,14,277.04
2016-11-15,15,280.75
2016-11-15,16,281.36
2016-11-15,17,282.56
2016-11-15,18,284.18
2016-11-15,19,285.77
2016-11-15,20,286.26
2016-11-15,21,286.05
2016-11-15,22,285.27
2016-11-15,23,283.65
2016-11-16,0,281.85
2016-11-16,1,281.04
